OPEID,School Name,Risk Factor,Borrowing Risk,ELIGIND,CERTCD,T & C,Ethnic Class,% Completions Any School,% Completions Same School,% Independent Borrower Count,% Dependent Borrower Count,Median Independent Student AGI,% Independent Borrowers with AGI < $30K,Median Dependent Parent AGI,% Dependent Borrowers with AGI < $30K,% Borrowers with a Pell Grant,% Borrowers without a Pell Grant,Median Age of Dependent Borrowers at Maturity,Median Age of Independent Borrowers at Maturity,Mean Balance,Median Balance,1st Decile,2nd Decile,3rd Decile,4th Decile,5th Decile,6th Decile,7th Decile,8th Decile,9th Decile,10th Decile,Overall Outstanding Principal Balance at Time Entering Repayment (FY 2009),Overall Borrower Count,Overall Outstanding Principal Balance 5 YR Cohort (FY 2014),Overall Outstanding Principal Balance 4 YR Cohort (FY 2013),Overall Outstanding Principal Balance 3 YR Cohort (FY 2012),Overall Outstanding Principal Balance 2 YR Cohort (FY 2011),Overall Outstanding Principal Balance 1 YR Cohort (FY 2010),Overall Repayment Rate 5 YR Cohort (FY 2014),Overall Repayment Rate 4 YR Cohort (FY 2013),Overall Repayment Rate 3 YR Cohort (FY 2012),Overall Repayment Rate 2 YR Cohort (FY 2011),Overall Repayment Rate 1 YR Cohort (FY 2010),% Increased Balance Borrowers 2013-2014,% Increased Balance Borrowers 2012-2013,% Increased Balance Borrowers 2011-2012,% Increased Balance Borrowers 2010-2011,% Increased Balance Borrowers 2009-2010,Defaulted Balance 2013-14,Defaulted Balance 2012-13,Defaulted Balance 2011-12,Defaulted Balance 2010-11,Defaulted Balance 2009-10,In School Military Balance 2013-14,In School Military Balance 2012-13,In School Military Balance 2011-12,In School Military Balance 2010-11,In School Military Balance 2009-10,Death Disability Balance 2013-14,Death Disability Balance 2012-13,Death Disability Balance 2011-12,Death Disability Balance 2010-11,Death Disability Balance 2009-10,% Deferment or Forbearance More than 2 Months 2013-2014,% Deferment or Forbearance More than 2 Months 2012-2013,% Deferment or Forbearance More than 2 Months 2011-2012,% Deferment or Forbearance More than 2 Months 2010-2011,% Deferment or Forbearance More than 2 Months 2009-2010,Overall Borrowers with More than $1 Paid 2013-2014,Overall Median Borrower's Volume Repayment % 2013-2014,Overall Mean Borrower's Volume Repayment % 2013-2014,Overall Dollars Under 14% 2013-2014,Overall Dollars Under 21% 2013-2014
00156300,EMMANUEL COLLEGE,0.5,Less Risk,Y,C,PNP 4 Yrs or More,5.00,0.47,0.37,0.25,0.75,8921.00,1.00,51198.50,0.30,0.72,0.28,23.00,26.00,23173.73,18110.00,3580.00,6289.00,10925.00,14688.00,18110.00,22803.00,29146.00,34596.00,41233.00,210701.00,1946616.00,161.00,1715272.70,1702357.36,1744429.94,1779528.27,1833635.24,0.12,0.13,0.10,0.09,0.06,0.31,0.29,0.40,0.42,0.52,282383.10,162051.15,163246.00,235341.00,182932.00,150270.94,143431.94,218136.00,232155.78,238776.00,0.00,0.00,0.00,0.00,30125.00,0.00,0.00,0.08,0.10,0.09,93.00,0.00,0.14,311926.30,405510.72
00156400,EMORY UNIVERSITY,0.625,More Risk,Y,C,PNP 4 Yrs or More,5.00,0.82,0.68,0.79,0.21,15727.00,0.65,78299.00,0.16,0.24,0.76,23.00,28.00,70634.95,63048.00,13689.00,23575.00,36040.00,50332.00,63070.00,76784.00,91068.00,108609.00,143911.00,362168.00,82028310.20,2739.00,50618644.25,54282106.19,58843909.43,66772048.62,71290882.39,0.39,0.34,0.29,0.19,0.13,0.14,0.17,0.22,0.23,0.28,2107750.14,1840071.22,1527712.09,941741.49,815821.00,3034970.23,3421355.31,5927556.43,7641521.50,8364903.67,0.00,43726.00,0.00,9605.00,69413.00,0.05,0.09,0.10,0.11,0.14,2155.00,0.36,0.40,7291137.52,9573025.60
00156600,FORT VALLEY STATE UNIVERSITY,0.4375,Less Risk,Y,P,Public 4 Yrs or More,2.00,0.08,0.02,0.37,0.63,6397.00,0.87,30136.00,0.50,0.86,0.14,22.00,27.00,22687.72,15392.00,4205.00,6694.00,9394.00,11932.00,15375.00,20353.00,25708.00,32960.00,45096.00,232447.00,9908655.60,860.00,9423929.96,9337980.34,9318755.36,9951774.03,9935827.09,0.05,0.06,0.06,0.00,0.00,0.40,0.46,0.53,0.52,0.65,2039061.10,1898324.15,1527261.35,1327064.80,1008350.38,1175775.32,1334771.31,1536562.00,2717021.18,2758537.10,11354.00,26304.19,25709.00,21656.00,7882.00,0.11,0.16,0.13,0.13,0.12,323.00,-0.04,0.06,1925656.29,2473489.75
00156700,GAINESVILLE STATE COLLEGE,0.5625,Moderate Risk,N,N,Public 4 Yrs or More,5.00,0.23,0.09,0.36,0.64,19456.00,0.68,61520.50,0.17,0.64,0.36,21.00,28.00,11175.01,6864.00,1850.00,2861.00,3640.00,5111.00,6907.00,9477.00,12997.00,18087.00,26900.00,149116.00,3849491.44,694.00,2981866.00,3081033.61,3182447.10,3449643.81,3516011.18,0.23,0.20,0.18,0.11,0.09,0.22,0.26,0.30,0.38,0.40,602342.24,566282.59,512776.79,417025.00,331179.00,434184.31,437196.99,520444.23,853406.45,907780.39,0.00,1272.00,31138.00,23913.00,2908.00,0.03,0.03,0.05,0.06,0.08,474.00,0.12,0.25,487817.08,630262.61
00156800,INTERDENOMINATIONAL THEOLOGICAL CENTER,0.1875,Less Risk,Y,C,PNP 4 Yrs or More,2.00,0.80,0.56,0.00,0.00,23213.00,0.54,40068.00,0.00,0.24,0.76,28.00,39.00,78049.80,74525.00,26390.00,44546.00,55853.00,65942.00,74942.00,84852.00,95952.00,111853.00,132363.00,224470.00,4924318.17,132.00,5303000.04,5110341.60,5180631.14,4932112.95,4842959.92,-0.08,-0.04,-0.05,0.00,0.02,0.41,0.45,0.69,0.40,0.48,1111191.00,845427.00,972214.77,691946.00,373440.00,664196.78,703620.22,714282.53,644732.38,517532.62,14843.00,106734.00,47398.20,0.00,0.00,0.16,0.30,0.23,0.23,0.20,33.00,-0.07,-0.07,1199932.26,1527665.29
00156900,GEORGIA INSTITUTE OF TECHNOLOGY,0.6875,Most Risk,Y,C,Public 4 Yrs or More,5.00,0.78,0.70,0.41,0.59,15658.00,0.68,82071.00,0.12,0.40,0.60,23.00,28.00,29067.14,22149.00,3794.00,8799.00,13586.00,18352.00,22172.00,26958.00,34167.00,43432.00,63702.00,190234.00,31976389.70,1874.00,17070940.91,18728707.67,20875138.37,24793093.95,27543672.74,0.47,0.41,0.35,0.22,0.14,0.09,0.10,0.13,0.15,0.20,653010.77,927404.50,894910.35,687635.87,428273.00,1101120.90,1628363.61,2390930.28,3679150.36,3896243.26,9405.00,26599.00,39581.00,12108.00,8091.00,0.03,0.03,0.04,0.06,0.08,1625.00,0.48,0.51,1882294.10,2527370.32
00157000,SOUTHERN POLYTECHNIC STATE UNIVERSITY,0.6875,Most Risk,N,N,Public 4 Yrs or More,5.00,0.50,0.38,0.57,0.43,26000.00,0.56,69542.00,0.16,0.61,0.39,24.00,30.00,24754.23,20529.00,3931.00,7147.00,11067.00,16178.00,20639.00,25021.00,31205.00,38821.00,51841.00,144764.00,9952609.34,623.00,6904847.40,6994406.94,7329803.32,9113116.87,9308469.57,0.31,0.29,0.26,0.08,0.06,0.23,0.26,0.30,0.33,0.44,1124385.13,1079169.13,982534.04,753208.00,445886.00,575831.67,825183.09,1011525.05,2016759.66,2758503.55,1023.00,0.00,0.00,0.00,16442.00,0.03,0.05,0.07,0.07,0.09,415.00,0.22,0.30,1002824.92,1308963.37
00157100,GEORGIA MILITARY COLLEGE,0.5,Less Risk,Y,C,Public 2 - 3 Yrs,5.00,0.18,0.05,0.58,0.42,19434.00,0.71,41412.00,0.40,0.85,0.15,22.00,31.00,13920.07,9735.50,2336.00,3502.00,5312.00,7430.00,9734.00,13164.00,17062.00,22543.00,31412.00,76453.00,9278719.76,1389.00,8348264.06,8374173.26,8569371.94,9201182.58,9240270.24,0.10,0.10,0.08,0.01,0.00,0.35,0.40,0.42,0.46,0.59,1817129.71,1778042.62,1661763.34,1533568.20,959489.20,1001995.98,1218931.30,1625548.71,1961099.19,1625669.07,32024.10,21841.00,12350.00,12128.00,10152.00,0.03,0.04,0.03,0.03,0.04,646.00,-0.02,0.14,1747803.40,2194585.89
00157200,GEORGIA SOUTHERN UNIVERSITY,0.375,Less Risk,Y,C,Public 4 Yrs or More,5.00,0.59,0.50,0.40,0.60,10721.00,0.73,64520.00,0.22,0.61,0.39,23.00,27.00,24496.49,19451.00,4329.00,8031.00,11750.00,15818.00,19467.00,22788.00,27810.00,35834.00,49339.00,194524.00,41569723.10,3093.00,35261644.61,36275992.78,37568075.12,37341198.66,38143741.61,0.15,0.13,0.10,0.10,0.08,0.20,0.24,0.40,0.26,0.23,4066132.69,4525199.71,4199648.87,3045855.21,1936145.84,3073824.12,4287955.54,4533425.65,4285095.95,4133477.57,29806.00,79697.00,42267.00,23895.00,37182.00,0.14,0.18,0.16,0.16,0.14,1905.00,0.04,0.17,5467267.16,7342941.65
00157300,GEORGIA SOUTHWESTERN STATE UNIVERSITY,0.625,More Risk,Y,C,Public 4 Yrs or More,5.00,0.52,0.40,0.64,0.36,17320.00,0.69,50636.50,0.29,0.76,0.24,23.00,30.00,23481.21,18757.50,3941.00,7223.00,10300.00,14675.00,18800.00,23233.00,30157.00,37930.00,49500.00,158555.00,7139164.00,566.00,5808423.68,6048056.71,6269412.92,6802721.98,6895510.51,0.19,0.15,0.12,0.05,0.03,0.27,0.35,0.39,0.42,0.48,774566.28,696602.99,649058.89,472092.00,290701.00,690414.66,677873.65,1269496.31,1468665.89,1515630.43,9922.00,23599.00,21510.00,0.00,4810.00,0.05,0.06,0.08,0.09,0.11,321.00,0.02,0.18,965533.83,1250806.16
00157400,GEORGIA STATE UNIVERSITY,0.3125,Less Risk,Y,C,Public 4 Yrs or More,5.00,0.61,0.48,0.65,0.35,18516.00,0.66,51879.00,0.29,0.59,0.41,23.00,29.00,33601.29,24969.00,5473.00,10579.00,15296.00,19658.00,24973.00,31914.00,40740.00,51230.00,69892.00,254726.00,90097718.09,5507.00,80915989.25,82327783.01,83576102.42,81958777.95,82541924.68,0.10,0.09,0.07,0.09,0.08,0.23,0.29,0.44,0.26,0.23,7530449.45,8104506.63,6959745.62,5073894.38,3526392.99,7049065.34,8293571.98,9576844.25,9145779.16,8473676.95,110995.00,192279.88,119439.42,138207.26,107206.00,0.16,0.22,0.19,0.19,0.18,2937.00,0.00,0.11,14120113.58,18702499.00
00157500,GORDON STATE COLLEGE,0.5625,Moderate Risk,Y,C,Public 4 Yrs or More,5.00,0.27,0.18,0.37,0.63,19493.00,0.65,41729.00,0.37,0.78,0.22,21.00,30.00,12420.64,7753.00,2275.00,3500.00,4280.00,6037.00,7753.00,10267.00,13605.00,18554.00,30431.00,96160.00,5351510.74,817.00,4671999.77,4644960.65,4766299.65,5027157.39,5105967.38,0.13,0.13,0.11,0.06,0.05,0.34,0.36,0.40,0.47,0.56,1002108.05,1007495.00,907505.16,787871.00,463483.00,553937.53,724393.09,793133.60,838971.95,859997.54,0.00,12281.00,3152.00,17286.00,7436.00,0.03,0.05,0.05,0.05,0.06,399.00,-0.01,0.15,905870.25,1147920.65
00157700,KENNESAW STATE UNIVERSITY,0.5625,Moderate Risk,Y,C,Public 4 Yrs or More,5.00,0.54,0.47,0.65,0.35,28844.00,0.52,72067.50,0.15,0.57,0.43,23.00,30.00,23091.74,17027.00,3492.00,6344.00,10000.00,13374.00,17048.00,21603.00,27721.00,37016.00,49529.00,225695.00,44711302.42,3283.00,34757561.91,35856108.28,37328216.69,41383606.14,42450325.64,0.22,0.20,0.17,0.07,0.05,0.24,0.29,0.33,0.35,0.42,4549110.18,4204589.39,3675672.56,3351956.57,1940686.97,2894570.61,4053354.12,5448586.53,8215425.60,7603553.03,172756.00,216920.00,289452.00,344561.00,90613.00,0.05,0.06,0.06,0.07,0.09,2132.00,0.11,0.24,5863606.68,7559459.70
00157800,LAGRANGE COLLEGE,0.5625,Moderate Risk,Y,C,PNP 4 Yrs or More,5.00,0.60,0.53,0.47,0.53,21063.50,0.60,65308.00,0.22,0.58,0.42,23.00,31.00,28273.15,23778.50,5016.00,9898.00,14208.00,19088.00,23900.00,28726.00,35318.00,43951.00,56630.00,167341.00,5997216.52,354.00,4161413.75,4212544.74,4344007.02,4897072.43,5071464.25,0.31,0.30,0.28,0.18,0.15,0.28,0.32,0.35,0.39,0.38,556217.03,438190.06,411542.52,303281.63,203179.27,568124.20,576368.30,657901.30,1042402.05,1395110.82,0.00,0.00,3214.00,13713.00,34733.00,0.06,0.06,0.06,0.05,0.08,234.00,0.14,0.27,679321.35,862843.68
00157900,GEORGIA REGENTS UNIVERSITY,0.75,Most Risk,Y,C,Public 4 Yrs or More,5.00,0.88,0.77,0.91,0.09,5523.50,0.73,79398.00,0.17,0.30,0.70,24.00,27.00,72677.10,53517.50,15756.00,24643.00,33745.00,43469.00,53444.00,67433.00,90147.00,130762.00,165708.00,306417.00,33865965.19,729.00,24814475.37,26665198.46,28430433.79,31564134.63,32336408.49,0.27,0.21,0.16,0.07,0.05,0.12,0.19,0.25,0.30,0.31,407763.69,622942.00,563698.00,6572.00,11920.00,481147.27,935650.87,1034433.54,740963.70,1352458.67,45506.88,36651.54,0.00,0.00,0.00,0.07,0.12,0.13,0.14,0.15,564.00,0.23,0.34,3884750.03,5089551.88
00158000,MERCER UNIVERSITY,0.375,Less Risk,Y,C,PNP 4 Yrs or More,5.00,0.64,0.45,0.73,0.27,18671.00,0.64,69154.00,0.18,0.38,0.62,24.00,30.00,65425.54,50797.50,10522.00,19436.00,28532.00,38558.00,50750.00,67924.00,90250.00,112253.00,138125.00,362874.00,58376295.39,2540.00,51099361.99,52147644.13,53848129.74,53068054.70,53584085.11,0.12,0.11,0.08,0.09,0.08,0.23,0.28,0.48,0.24,0.19,2140163.06,2627962.05,1651063.48,904248.00,732253.00,3367465.91,4204491.53,4699319.81,6397314.39,7921278.55,151902.00,63567.00,66790.00,40676.00,78549.00,0.15,0.21,0.20,0.22,0.21,1267.00,0.01,0.15,9886449.45,12718833.84
00158100,MIDDLE GEORGIA STATE UNIVERSITY,0.5,Less Risk,Y,P,Public 4 Yrs or More,5.00,0.19,0.10,0.36,0.64,14912.50,0.76,28276.50,0.52,0.88,0.12,21.00,29.00,13163.95,7938.00,2001.00,3500.00,4812.00,6279.00,7944.00,10725.00,14391.00,20105.00,31233.00,193627.00,6073208.97,905.00,4727099.88,4830096.16,4959306.51,5331503.47,5400592.12,0.22,0.20,0.18,0.12,0.11,0.30,0.34,0.41,0.46,0.52,1346420.13,1321002.80,1216116.65,1014043.00,665464.00,685687.76,715266.94,1130777.20,1359608.99,1429575.95,22913.00,6497.00,0.00,4708.00,6274.00,0.04,0.05,0.05,0.07,0.10,505.00,0.00,0.19,740330.84,957995.88
00158200,MOREHOUSE COLLEGE,0.4375,Less Risk,Y,C,PNP 4 Yrs or More,2.00,0.41,0.36,0.27,0.73,3094.00,0.91,49189.00,0.30,0.68,0.32,23.00,26.00,36521.69,28875.50,6750.00,11209.00,16132.00,22275.00,28909.00,34799.00,42495.00,51168.00,70457.00,306991.00,9114312.26,674.00,8505848.20,8621524.88,8710844.07,8766962.80,8789069.61,0.07,0.05,0.05,0.04,0.04,0.27,0.28,0.40,0.44,0.52,2782216.70,2904271.49,2697670.77,2200253.93,1481462.95,817424.68,1328930.33,1463436.64,1514451.04,1482913.80,14301.94,5440.00,20602.42,16387.00,24426.00,0.14,0.16,0.15,0.15,0.14,306.00,-0.01,0.08,1412373.22,1899362.49
00158300,MORRIS BROWN COLLEGE,0.5625,Moderate Risk,N,N,PNP 4 Yrs or More,2.00,0.51,0.00,0.00,0.00,11954.50,1.00,38197.00,0.00,0.00,0.00,26.00,27.00,61466.43,53815.00,25037.00,41043.00,48726.00,52724.00,54320.00,60582.00,62437.00,68306.00,128020.00,163615.00,385715.00,37.00,358621.25,388751.28,378054.07,365078.05,374162.06,0.07,-0.01,0.02,0.05,0.03,0.41,0.54,0.65,0.62,1.00,93733.00,93733.00,94041.00,68304.00,65080.00,16580.41,62485.99,38978.08,66320.00,124566.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,-0.07,0.04,59269.36,79410.03
00158500,UNIVERSITY OF NORTH GEORGIA,0.6875,Most Risk,Y,C,Public 4 Yrs or More,5.00,0.66,0.54,0.51,0.49,31040.00,0.47,73471.00,0.11,0.52,0.48,23.00,29.00,17799.09,13116.00,2625.00,4656.00,6504.00,9176.00,13221.00,16556.00,21412.00,25958.00,36021.00,151682.00,7409075.51,727.00,4587342.00,4890706.41,5232846.73,6106248.60,6414910.78,0.38,0.34,0.29,0.18,0.13,0.17,0.20,0.23,0.25,0.27,445743.88,467516.57,492434.54,386782.37,237626.74,367381.89,402363.05,535622.52,817315.88,796104.06,15349.00,15683.00,0.00,4422.00,23979.00,0.02,0.04,0.04,0.05,0.06,588.00,0.38,0.38,516516.58,699154.47
00158600,OGLETHORPE UNIVERSITY,0.6875,Most Risk,Y,P,PNP 4 Yrs or More,5.00,0.60,0.51,0.44,0.56,30315.50,0.50,56796.00,0.21,0.56,0.44,23.00,30.50,25577.05,20380.50,4205.00,8885.00,14115.00,17182.00,20662.00,26019.00,31852.00,40879.00,51773.00,133065.00,3894602.57,244.00,2711902.35,2808102.31,2939981.44,3375327.99,3481065.51,0.30,0.28,0.25,0.13,0.11,0.25,0.25,0.30,0.27,0.41,322370.00,324099.00,348630.56,329919.00,410519.00,314927.68,411152.89,652825.64,921825.85,687531.01,0.00,0.00,26451.94,26450.82,28535.00,0.05,0.06,0.05,0.07,0.09,161.00,0.09,0.26,397170.08,526870.01
00158700,PAINE COLLEGE,0.25,Less Risk,Y,P,PNP 4 Yrs or More,2.00,0.25,0.18,0.33,0.67,5600.00,1.00,29214.00,0.51,0.89,0.11,22.00,26.00,22730.44,17981.50,4898.00,8750.00,11818.00,15164.00,18176.00,21625.00,27726.00,36031.00,46338.00,125260.00,3742735.35,314.00,3824521.38,3803827.69,3798360.53,3651320.40,3635081.65,-0.02,-0.02,-0.01,0.02,0.03,0.33,0.41,0.55,0.42,0.43,965111.52,1059847.73,792698.01,638223.01,329155.01,422476.55,554744.23,610330.13,643189.21,499053.63,0.00,6260.00,6260.00,6260.00,6170.00,0.28,0.34,0.24,0.24,0.21,84.00,-0.06,-0.01,814589.44,1044112.49
00158800,PIEDMONT COLLEGE,0.4375,Less Risk,Y,C,PNP 4 Yrs or More,5.00,0.85,0.79,0.84,0.16,49669.00,0.28,58733.00,0.17,0.31,0.69,24.00,36.00,22276.60,16598.00,4892.00,7236.00,10644.00,13404.00,16625.00,20851.00,26265.00,32311.00,47921.00,141095.00,9525735.74,755.00,6960541.72,7246222.78,7644054.61,7922610.12,8205194.20,0.27,0.24,0.20,0.17,0.14,0.18,0.22,0.35,0.21,0.14,472059.00,607393.00,571683.00,338857.00,259195.00,345514.71,440054.87,453954.17,478489.13,446458.80,8840.00,7175.00,12770.63,0.00,12025.00,0.09,0.14,0.12,0.12,0.12,593.00,0.28,0.31,892398.27,1195175.04
00158900,REINHARDT UNIVERSITY,0.6875,Most Risk,Y,C,PNP 4 Yrs or More,5.00,0.13,0.00,0.31,0.69,24201.00,0.60,68152.00,0.16,0.57,0.43,23.00,30.00,19314.27,15553.00,3153.00,5807.00,8019.00,11625.00,15553.00,17822.00,22127.00,30314.00,42831.00,119644.00,2482365.58,220.00,1998770.91,2038570.41,2109452.26,2222427.05,2429354.00,0.19,0.18,0.15,0.10,0.02,0.25,0.25,0.34,0.35,0.46,394733.00,433981.00,482169.00,476379.00,288654.00,288399.50,230392.86,283396.16,281173.32,335165.07,0.00,0.00,6118.00,5926.00,11625.00,0.00,0.06,0.08,0.09,0.09,132.00,0.06,0.20,363827.50,460084.07
00159000,SAVANNAH STATE UNIVERSITY,0.1875,Less Risk,Y,P,Public 4 Yrs or More,2.00,0.36,0.29,0.40,0.60,9191.50,0.89,34548.00,0.44,0.85,0.15,22.00,26.00,22739.48,17843.00,3500.00,6534.00,9556.00,13617.00,17846.00,22357.00,28324.00,35965.00,47597.00,152343.00,10309165.70,848.00,10524182.91,10343563.36,10349678.00,9894703.55,9724383.24,-0.02,0.00,0.00,0.04,0.06,0.31,0.37,0.54,0.38,0.40,1607885.53,1879240.42,1936176.36,1376733.82,794929.00,1396977.99,1510437.91,1502944.27,1328307.22,1553396.69,29979.00,0.00,4333.00,2921.00,0.00,0.25,0.33,0.29,0.26,0.22,274.00,-0.05,-0.05,2184594.82,2819227.82
00159100,SHORTER UNIVERSITY,0.5,Less Risk,Y,C,PNP 4 Yrs or More,5.00,0.56,0.51,0.79,0.21,38538.50,0.38,60353.50,0.26,0.59,0.41,22.00,39.00,28544.75,23483.00,4043.00,7780.00,13849.00,19199.00,23549.00,29035.00,35796.00,44389.00,57603.00,154141.00,18718657.88,1026.00,15079531.98,15419090.20,15664684.60,17030970.55,17029666.86,0.20,0.18,0.16,0.09,0.09,0.33,0.37,0.41,0.46,0.48,2030417.79,1928587.76,1563774.28,1112186.00,570513.00,1196600.87,1448820.92,1867470.55,2604071.51,2643112.01,26884.00,14317.00,47650.64,54760.11,54661.00,0.06,0.09,0.09,0.10,0.10,563.00,0.00,0.15,2633171.11,3350949.94
00159200,SOUTH GEORGIA STATE COLLEGE,0.4375,Less Risk,Y,C,Public 4 Yrs or More,5.00,0.22,0.14,0.42,0.58,15304.00,0.70,32281.50,0.47,0.87,0.13,21.00,30.00,10680.21,7025.00,2000.00,3269.00,3709.00,5608.00,7064.00,8797.00,11882.00,16010.00,22801.00,119944.00,2591698.92,476.00,2098204.80,2156454.52,2186513.28,2279070.39,2285356.15,0.19,0.17,0.16,0.12,0.12,0.32,0.38,0.39,0.44,0.51,558804.87,508689.75,417690.46,378447.00,218068.00,227929.87,372603.10,553802.08,526222.25,566003.93,1790.00,5938.00,1790.00,6600.00,3714.00,0.04,0.05,0.04,0.05,0.09,259.00,0.00,0.20,357093.33,463244.22
00159400,SPELMAN COLLEGE,0.5,Less Risk,Y,C,PNP 4 Yrs or More,2.00,0.61,0.50,0.30,0.70,5062.00,0.90,50638.00,0.30,0.68,0.32,23.00,25.00,37507.64,31875.00,9584.00,15050.00,19351.00,25037.00,31977.00,37674.00,44966.00,53474.00,72743.00,272048.00,8658385.80,527.00,7254615.00,7282992.83,7380745.34,8231458.76,8309268.21,0.16,0.16,0.15,0.05,0.04,0.31,0.36,0.36,0.40,0.50,1060764.56,1111163.79,1032433.89,957907.00,602683.00,1014078.14,1385900.94,1660890.58,2218069.59,2297966.16,2383.00,22087.00,2317.00,0.00,0.00,0.05,0.07,0.09,0.10,0.15,293.00,0.02,0.18,1119130.73,1521131.25
00159600,TOCCOA FALLS COLLEGE,0.625,More Risk,Y,C,PNP 4 Yrs or More,5.00,0.49,0.42,0.23,0.77,15756.00,0.80,55632.00,0.19,0.73,0.27,23.00,27.00,16873.32,13392.00,3271.00,6675.00,8051.00,10013.00,13449.00,17126.00,21559.00,25617.00,34622.00,84030.00,2685072.43,237.00,1939074.15,2044346.16,2220148.72,2351942.87,2481349.89,0.28,0.24,0.17,0.12,0.08,0.24,0.22,0.27,0.31,0.38,219248.17,156383.66,158533.00,121688.00,84662.00,190783.85,268500.19,391918.86,466099.15,469170.00,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.06,0.06,0.09,166.00,0.19,0.30,296219.32,387302.39
00159700,TRUETT MCCONNELL COLLEGE,0.5625,Moderate Risk,Y,C,PNP 4 Yrs or More,5.00,0.45,0.25,0.18,0.82,19095.00,1.00,56636.00,0.24,0.70,0.30,23.00,26.00,15725.04,12491.00,2963.00,4882.00,6306.00,9098.00,12609.00,16718.00,20637.00,26521.00,34911.00,53729.00,1153173.59,138.00,804811.09,850110.86,887528.08,935913.46,960104.10,0.30,0.26,0.23,0.19,0.17,0.19,0.20,0.29,0.29,0.34,129805.96,132709.38,95516.00,135210.00,109977.00,72192.44,87096.69,184273.81,231553.69,265978.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,102.00,0.17,0.28,94714.67,131274.14
00159800,UNIVERSITY OF GEORGIA,0.4375,Less Risk,Y,C,Public 4 Yrs or More,5.00,0.74,0.64,0.52,0.48,14546.00,0.69,73898.00,0.13,0.36,0.64,24.00,29.00,36943.44,24278.00,5504.00,10471.00,14940.00,19091.00,24289.00,33054.00,44378.00,61695.00,84331.00,243421.00,76218077.44,4496.00,58222154.04,61319209.28,64592069.29,65652048.77,68654998.25,0.24,0.20,0.15,0.14,0.10,0.15,0.18,0.31,0.17,0.16,3237109.25,3418520.15,2829473.90,2365808.67,1646564.04,4196399.33,5270802.17,6332125.94,6599647.60,6849762.97,43538.00,107647.00,94964.00,64694.00,125601.00,0.09,0.14,0.12,0.12,0.12,3174.00,0.17,0.26,8416996.61,11306312.92
00159900,VALDOSTA STATE UNIVERSITY,0.3125,Less Risk,Y,C,Public 4 Yrs or More,5.00,0.43,0.31,0.47,0.53,15305.50,0.70,58008.00,0.26,0.62,0.38,23.00,28.00,25664.47,18927.00,3634.00,7223.00,10634.00,14846.00,18941.00,23775.00,30149.00,39459.00,53791.00,274480.00,31453089.60,2344.00,27553568.66,28255798.15,28756010.53,28482251.86,28987882.73,0.12,0.10,0.09,0.09,0.08,0.24,0.30,0.43,0.29,0.30,2541855.63,2873977.19,2742960.90,1908122.35,1347265.88,2793147.32,3266751.93,4019168.58,3968523.77,4302207.94,83328.00,140326.00,58541.00,52770.00,34667.00,0.14,0.20,0.17,0.16,0.15,1343.00,0.01,0.14,4638535.43,6134211.05
00160000,WESLEYAN COLLEGE,0.375,Less Risk,Y,C,PNP 4 Yrs or More,5.00,0.55,0.42,0.70,0.30,25284.50,0.60,53860.00,0.33,0.61,0.39,23.00,31.00,34285.58,26093.00,6483.00,11587.00,15164.00,19889.00,26869.00,34256.00,43658.00,54821.00,74580.00,157432.00,2322848.87,175.00,2315603.73,2295934.74,2272110.79,2281600.70,2308571.88,0.00,0.01,0.02,0.02,0.01,0.35,0.42,0.48,0.43,0.50,206972.00,156943.67,224084.00,166181.00,113586.00,136137.20,158972.81,233521.57,142354.00,112805.00,22736.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.08,82.00,-0.02,0.08,567181.07,694622.53
00160100,UNIVERSITY OF WEST GEORGIA,0.3125,Less Risk,Y,C,Public 4 Yrs or More,5.00,0.54,0.42,0.48,0.52,26456.00,0.56,54457.00,0.26,0.58,0.42,23.00,31.00,21696.48,14192.00,2746.00,4993.00,7469.00,10884.00,14187.00,18443.00,23081.00,32372.00,49818.00,171670.00,23360688.24,2290.00,19909328.80,20292000.38,20845372.18,20779554.90,20994016.24,0.15,0.13,0.11,0.11,0.10,0.22,0.26,0.41,0.28,0.24,2027882.55,2303139.97,2394861.27,1542315.77,1114260.60,2242679.16,2672738.02,2956822.65,2428156.60,1981940.14,47839.61,31023.00,40585.00,80303.00,7210.00,0.16,0.22,0.19,0.19,0.17,1323.00,0.02,0.17,3132668.87,4201011.88
00160200,GEORGIA COLLEGE & STATE UNIVERSITY,0.75,Most Risk,Y,C,Public 4 Yrs or More,5.00,0.63,0.50,0.46,0.54,20045.00,0.60,79753.00,0.11,0.48,0.52,23.00,28.00,21877.32,17317.00,3312.00,7888.00,11000.00,14487.00,17361.00,20595.00,25133.00,31538.00,42582.00,178698.00,12530554.80,1035.00,8412426.04,8924309.24,9732653.86,10889116.90,11333483.18,0.33,0.29,0.22,0.13,0.10,0.19,0.22,0.25,0.28,0.27,561456.08,604102.29,628282.47,509815.06,422464.00,754483.22,762381.18,1057894.12,1656696.60,1705934.26,16724.00,7148.00,45157.00,54983.00,36755.00,0.03,0.05,0.04,0.04,0.05,789.00,0.31,0.34,1023556.35,1380067.58
