OPEID,School Name,Risk Factor,Borrowing Risk,ELIGIND,CERTCD,T & C,Ethnic Class,% Completions Any School,% Completions Same School,% Independent Borrower Count,% Dependent Borrower Count,Median Independent Student AGI,% Independent Borrowers with AGI < $30K,Median Dependent Parent AGI,% Dependent Borrowers with AGI < $30K,% Borrowers with a Pell Grant,% Borrowers without a Pell Grant,Median Age of Dependent Borrowers at Maturity,Median Age of Independent Borrowers at Maturity,Mean Balance,Median Balance,1st Decile,2nd Decile,3rd Decile,4th Decile,5th Decile,6th Decile,7th Decile,8th Decile,9th Decile,10th Decile,Overall Outstanding Principal Balance at Time Entering Repayment (FY 2009),Overall Borrower Count,Overall Outstanding Principal Balance 5 YR Cohort (FY 2014),Overall Outstanding Principal Balance 4 YR Cohort (FY 2013),Overall Outstanding Principal Balance 3 YR Cohort (FY 2012),Overall Outstanding Principal Balance 2 YR Cohort (FY 2011),Overall Outstanding Principal Balance 1 YR Cohort (FY 2010),Overall Repayment Rate 5 YR Cohort (FY 2014),Overall Repayment Rate 4 YR Cohort (FY 2013),Overall Repayment Rate 3 YR Cohort (FY 2012),Overall Repayment Rate 2 YR Cohort (FY 2011),Overall Repayment Rate 1 YR Cohort (FY 2010),% Increased Balance Borrowers 2013-2014,% Increased Balance Borrowers 2012-2013,% Increased Balance Borrowers 2011-2012,% Increased Balance Borrowers 2010-2011,% Increased Balance Borrowers 2009-2010,Defaulted Balance 2013-14,Defaulted Balance 2012-13,Defaulted Balance 2011-12,Defaulted Balance 2010-11,Defaulted Balance 2009-10,In School Military Balance 2013-14,In School Military Balance 2012-13,In School Military Balance 2011-12,In School Military Balance 2010-11,In School Military Balance 2009-10,Death Disability Balance 2013-14,Death Disability Balance 2012-13,Death Disability Balance 2011-12,Death Disability Balance 2010-11,Death Disability Balance 2009-10,% Deferment or Forbearance More than 2 Months 2013-2014,% Deferment or Forbearance More than 2 Months 2012-2013,% Deferment or Forbearance More than 2 Months 2011-2012,% Deferment or Forbearance More than 2 Months 2010-2011,% Deferment or Forbearance More than 2 Months 2009-2010,Overall Borrowers with More than $1 Paid 2013-2014,Overall Median Borrower's Volume Repayment % 2013-2014,Overall Mean Borrower's Volume Repayment % 2013-2014,Overall Dollars Under 14% 2013-2014,Overall Dollars Under 21% 2013-2014
197500,MIDWAY UNIVERSITY,0.5625,Moderate Risk,Y,P,PNP 4 Yrs or More,5,0.54,0.47,0.76,0.24,32668,0.47,50772,0.26,0.67,0.33,23,32,20510.71,18099.5,3777,7759,12553,15220,18150,22242,25078,30261,38127,101795,7309329,502,5623390.93,5731359.53,5947985.68,6665914.66,6737668.89,0.23,0.21,0.19,0.09,0.08,0.29,0.3,0.37,0.35,0.41,858979,852643,507694,483990.78,300945.78,764404.23,1038556.7,1475749.12,1621955.42,1606748.18,6046,9444,32895,22894,1951,0.04,0.08,0.09,0.1,0.1,317,0.14,0.26,956653.09,1225319.34
197600,MOREHEAD STATE UNIVERSITY,0.3125,Less Risk,Y,C,Public 4 Yrs or More,5,0.31,0.2,0.58,0.42,14837.5,0.71,45980,0.32,0.73,0.27,23,29,22442.11,16682,3431,6188,9099,12826,16731,21632,27284,34268,48104,233899,26779664.47,2157,23536607.79,23829506.65,24219183.64,23674060.57,24319894.32,0.12,0.11,0.1,0.12,0.09,0.25,0.29,0.43,0.29,0.26,2970648.56,3236231.53,3361102.54,2624105.84,1579126.39,1828905.84,2241583.66,2535657.31,2191359.58,2169016.53,227605.22,127498.85,150274.49,62504,107574,0.13,0.2,0.19,0.18,0.15,1213,0,0.15,4024609.25,5356823.42
197700,MURRAY STATE UNIVERSITY,0.5625,Moderate Risk,Y,C,Public 4 Yrs or More,5,0.6,0.51,0.54,0.46,20000,0.62,60000,0.21,0.63,0.37,23,29,23257.1,17663,3538,6603,10186,13882,17663,22057,26976,36333,50444,208292,28119612.45,2006,20352560.52,21020551.42,22254374.83,23900811.6,25279719.72,0.28,0.25,0.21,0.15,0.1,0.21,0.25,0.3,0.3,0.32,2992765.24,2658416.92,2056730.94,1653758.75,1015966,1759701.94,2258286.3,3183672.13,3656056.14,4634354.84,60888,131010.67,244229.66,159182,119268,0.04,0.06,0.06,0.08,0.11,1438,0.19,0.29,2839231.07,3816469.39
197900,WEST KENTUCKY COMMUNITY AND TECHNICAL COLLEGE,0.625,More Risk,Y,C,Public 2 - 3 Yrs,5,0.5,0.46,0.65,0.35,20285.5,0.58,54788,0.21,0.78,0.22,22,32,8629.46,6115,1601,2204,3500,4551,6134,7592,9375,11659,16630,182661,1595474.67,356,1090736.09,1128507.75,1257677.96,1363173.66,1390716.94,0.32,0.28,0.21,0.15,0.13,0.23,0.25,0.29,0.37,0.34,214492.07,218459.53,201652.53,163729.53,86372,94374.71,100619.95,176203.63,191708.21,276104,0,11693,16492,0,8875,0.05,0.09,0.09,0.13,0.13,241,0.26,0.34,135953.6,186856.88
198000,UNIVERSITY OF PIKEVILLE,0.75,Most Risk,Y,C,PNP 4 Yrs or More,5,0.28,0.15,0.62,0.38,5946,0.82,36230,0.46,0.62,0.38,23,28,68596.92,22148.5,3902,7277,10809,15554,22757,34514,106281,172785,197025,261340,9859013.33,344,8395647.19,8781083.14,9458258.19,10137473.86,10094688.42,0.15,0.1,0.04,-0.03,-0.02,0.2,0.27,0.37,0.41,0.49,447939.95,395803.95,344717.52,277141.52,142045,190648.06,328173.98,406112.44,478426,508879,0,7072,75968.62,31314.75,0,0.05,0.09,0.14,0.19,0.23,206,0.07,0.19,1277580.3,1692664.3
198300,ST. CATHARINE COLLEGE,0.6875,More Risk,Y,P,PNP 4 Yrs or More,5,0.46,0.37,0.39,0.61,16059,0.69,43773,0.38,0.72,0.28,22,29,14355.58,12716,3154,4894,7343,9688,12824,15200,17919,22688,28706,61648,2023945.58,213,1476430.32,1495145.99,1607807.17,1720783.66,1790254.57,0.27,0.26,0.21,0.15,0.12,0.23,0.29,0.32,0.26,0.35,187829.97,149444.19,204950.56,190945.67,123118,164037.09,159962.18,303327.82,334333,316545,0,0,0,0,0,0,0.08,0.08,0.09,0.13,140,0.23,0.29,223678.82,288530.24
198700,TRANSYLVANIA UNIVERSITY,0.5625,Moderate Risk,Y,C,PNP 4 Yrs or More,5,0.72,0.61,0.25,0.75,5734,1,79329,0.19,0.47,0.53,23,25,26736.09,20533,4350,9854,14933,17752,20594,23663,29527,37149,58168,168133,2946023.44,233,1813097.24,1964592.08,2095602.79,2320215.44,2464438.42,0.38,0.33,0.29,0.21,0.16,0.12,0.14,0.18,0.17,0.17,133222.93,182607.19,118391,74283,80400,225531.45,224702.24,383773.92,493342.46,770906.98,0,0,0,0,0,0,0,0.05,0.05,0.08,194,0.36,0.4,155472.9,232068.81
198800,UNION COLLEGE,0.5625,Moderate Risk,Y,C,PNP 4 Yrs or More,5,0.43,0.26,0.78,0.22,40472.5,0.31,40000,0.39,0.5,0.5,23,33,23877.21,17770,3684,6328,10030,14092,17877,23093,29710,38417,50382,139926,8799020.34,677,5850427.84,6009637.17,6490198.05,6787585.12,7366728.51,0.34,0.31,0.26,0.23,0.16,0.22,0.23,0.3,0.26,0.34,1082824.79,1063954.32,789426.8,567025,448035,291138.63,544500.31,611456.79,836923.69,986763.79,0,32521,26083,0,3313,0.03,0.05,0.08,0.08,0.08,488,0.37,0.38,879974.3,1157016.98
198900,UNIVERSITY OF KENTUCKY,0.625,More Risk,Y,C,Public 4 Yrs or More,5,0.56,0.41,0.5,0.5,10528,0.78,68273.5,0.14,0.45,0.55,24,28,42346.8,27228,5181,10413,15891,20736,27237,36037,48747,66581,97612,347332,80766629,4538,58881371.02,62601198.71,66704197.05,70186424,72548060.24,0.27,0.22,0.17,0.13,0.1,0.15,0.17,0.3,0.2,0.15,3128270.36,3387368.35,3246472.08,1904066.88,1546330.67,3593322.14,4695577.91,5454291,7206121.71,8546786.38,126013.68,81009.5,92786,84419,74716,0.08,0.12,0.12,0.13,0.11,3226,0.17,0.3,7950521.64,10939523.32
199000,ASHLAND COMMUNITY AND TECHNICAL COLLEGE,0.5625,Moderate Risk,Y,C,Public 2 - 3 Yrs,5,0.36,0.3,0.67,0.33,14646.5,0.74,47545.5,0.31,0.84,0.16,22,31,9822.91,7256,1713,2643,3675,5306,7256,9619,12130,15648,20634,74640,3173603.9,531,2486626.59,2550521.23,2710606.94,2823391.99,2962701.19,0.22,0.19,0.15,0.11,0.07,0.26,0.27,0.35,0.35,0.5,746437.9,703344.9,687752,569407.36,389365,217025.55,186627.95,407287.39,497338.87,491508.06,8329,19289,18466,12831,47327,0.07,0.09,0.09,0.08,0.09,314,0.09,0.24,438176.63,558258.15
199100,ELIZABETHTOWN COMMUNITY  AND TECHNICAL COLLEGE,0.5,Moderate Risk,Y,C,Public 2 - 3 Yrs,5,0.19,0.12,0.68,0.32,17662.5,0.69,52976,0.25,0.82,0.18,21,30,12004.56,8238.5,2006,3356,4351,6191,8232,10867,13877,18836,26066,141733,25916955.2,950,22299488.16,22673154.76,23758427.2,24033819,24373717.6,0.14,0.12,0.08,0.07,0.06,0.57,0.63,0.78,0.79,0.95,5691994.08,5721309.08,5010675.48,3733104,1332430,2141628.44,2604960.52,4323283.44,5341060.48,2706587.08,505082.56,769816,511904,571672,109898,0.06,0.09,0.09,0.11,0.12,518,0,0.17,4178629.4,5336404.15
199300,HENDERSON COMMUNITY COLLEGE,0.5625,Moderate Risk,Y,C,Public 2 - 3 Yrs,5,0.38,0.33,0.65,0.35,19203.5,0.66,49766,0.25,0.85,0.15,22,29.5,9485.11,5923,1750,2718,3405,4139,6097,8342,10443,13401,24429,54654,849655,167,692559.83,665240.92,740640.74,778410.24,798242,0.19,0.2,0.13,0.08,0.06,0.32,0.32,0.3,0.38,0.47,126850,118816,125503,130393,79822,75151,110438.91,180614.45,254215.5,186228,0,2283,0,0,3500,0.07,0.08,0,0,0.1,93,0.08,0.22,112871.54,147047.71
199400,HOPKINSVILLE COMMUNITY COLLEGE,0.5,Moderate Risk,Y,C,Public 2 - 3 Yrs,5,0.29,0.17,0.79,0.21,19704,0.65,56676.5,0.19,0.83,0.17,21,30,11082.61,7404.5,1664,2710,3722,5430,7458,9828,13007,17379,26265,92538,2434169,524,2003024.74,2033218.59,2146790.66,2230131.33,2219434.04,0.18,0.16,0.12,0.08,0.09,0.29,0.32,0.38,0.4,0.51,463081.36,408109.54,371550.24,361185,218879,317965.97,403475.21,532219.4,731397.65,651035,10903,21823,21394,9691,12634,0.06,0.08,0.07,0.09,0.11,278,0,0.21,363645.85,472154.77
199600,BIG SANDY COMMUNITY AND TECHNICAL COLLEGE,0.4375,Less Risk,Y,C,Public 2 - 3 Yrs,5,0.33,0.28,0.71,0.29,12888.5,0.71,45254,0.34,0.87,0.13,22,31,10965.1,6208,1750,2409,3500,4629,6286,8556,10816,16115,26068,236942,2111603.34,435,1736269.69,1764792.97,1856346.39,1905978.09,1956533.23,0.18,0.16,0.12,0.1,0.07,0.26,0.28,0.37,0.38,0.48,508308.24,499345.24,383311.08,303978.65,195876,159138,162842.33,274227.92,348980,340615.84,19196.71,17123,20075,21531,7387,0.08,0.1,0.1,0.13,0.13,224,0,0.19,304153.39,395580.16
199700,SOMERSET COMMUNITY COLLEGE,0.4375,Less Risk,Y,C,Public 2 - 3 Yrs,5,0.29,0.24,0.76,0.24,13769,0.78,32346,0.47,0.91,0.09,22,31,11554.54,8187,1773,3500,4231,6341,8191,10824,14053,18438,25546,107614,9403963,1243,8405704.49,8405216.56,8772872.23,8856810.7,9014237.85,0.11,0.1,0.07,0.06,0.04,0.29,0.33,0.43,0.44,0.58,2701732.06,2628272.46,2345059.76,1834091,1363013,531957.43,758799,1175873.59,1745884.39,1857542.4,37161.92,104164.11,78886.11,99225,57411,0.07,0.11,0.12,0.14,0.14,572,-0.03,0.14,1681773.35,2131782.22
199800,SOUTHEAST KENTUCKY COMMUNITY AND TECHNICAL COLLEGE,0.6875,More Risk,Y,C,Public 2 - 3 Yrs,5,0.48,0.44,0.67,0.33,11622.5,0.79,54935,0.29,0.87,0.13,22,29,7364.77,4973,1711,1803,2575,3500,4986,6340,7703,10053,16556,74599,1105407,282,803905.58,850986.4,925501.86,927757.43,1005718.64,0.27,0.23,0.16,0.16,0.09,0.23,0.23,0.29,0.3,0.4,209366.13,221191.13,196951,167248,120256,61998.09,67371,132249,86951,136101,0,10220,14018,2425,5563,0.07,0.1,0.11,0.11,0.13,178,0.16,0.31,118059.31,158582.61
199900,UNIVERSITY OF LOUISVILLE,0.625,More Risk,Y,C,Public 4 Yrs or More,5,0.58,0.47,0.68,0.32,16191,0.73,64575,0.2,0.49,0.51,23,28,47794.74,26461,5172,9514,14508,19499,26502,35631,49988,72803,132756,324737,82965013.62,4206,64295960.3,66975125.46,70575853.1,75209885.39,78432369.92,0.23,0.19,0.15,0.09,0.05,0.22,0.26,0.33,0.29,0.36,4629858.53,4725955.48,4264335.49,2807000.74,1551362.02,4632481.63,5722981.73,9415236.86,12815226.36,13203440.5,170272.62,210127.45,172367.23,141715,228743,0.04,0.07,0.07,0.08,0.11,2808,0.15,0.27,10872714.08,14005664.21
200100,THOMAS MORE COLLEGE,0.75,Most Risk,Y,C,PNP 4 Yrs or More,5,0.54,0.45,0.63,0.37,42759,0.34,68092,0.13,0.47,0.53,23,32,23878.19,19816,4284,8151,12250,15959,19812,24411,30358,37835,47061,102256,6592756.46,470,4554553.44,4735403.92,5189401.14,5969632.37,6282989.47,0.31,0.28,0.21,0.09,0.05,0.17,0.21,0.25,0.29,0.31,574248.21,545057.94,429212.47,346193,332414,352671.21,465286.91,652010.66,868075.99,910368.99,0,31303,81728,28227,0,0.04,0.05,0.08,0.07,0.09,320,0.26,0.32,652815.08,844471.98
200200,WESTERN KENTUCKY UNIVERSITY,0.5,Moderate Risk,Y,C,Public 4 Yrs or More,5,0.44,0.37,0.5,0.5,22023,0.62,53980,0.27,0.66,0.34,23,29,21068.41,16312,3500,6396,9757,12847,16327,20335,25070,32371,44637,240990,54602452.12,4064,42345344.18,43505705.32,45590884.37,48451969.22,49926597.77,0.22,0.2,0.16,0.11,0.09,0.26,0.28,0.33,0.33,0.39,6801488.59,6204764.27,5157279.53,3824021.07,2114649.39,3598099.56,5244596.94,8385915.77,10457651.86,10460589.01,110817.34,138277.94,184920.59,93330,217531,0.05,0.09,0.1,0.12,0.14,2593,0.11,0.24,6930167.46,9008669.83
200300,CENTENARY COLLEGE OF LOUISIANA,0.75,Most Risk,Y,C,PNP 4 Yrs or More,5,0.69,0.54,0.3,0.7,8915,0.73,75073,0.14,0.42,0.58,23,26,29412.2,23267,7250,14302,17554,19773,23353,27036,32759,40258,54953,174243,2566131.49,167,1932442.58,2014506.54,2110919.02,2335473.65,2410877.48,0.25,0.21,0.18,0.09,0.06,0.25,0.31,0.26,0.28,0.37,133172,147824,153130,136491,70862,297080,371512.66,409098.46,641780.11,776153.11,0,0,0,0,0,0,0.07,0.07,0.08,0.08,118,0.21,0.27,247578.21,334289.26
200400,DILLARD UNIVERSITY,0.3125,Less Risk,Y,P,PNP 4 Yrs or More,2,0.31,0.13,0.36,0.64,6718,0.94,30943.5,0.48,0.82,0.18,23,25,31265.52,27765,7264,11523,17034,21732,27765,32520,39507,47870,60076,185227,7392635.11,521,6913845.03,6758150.53,6716431.55,7241843.97,7182428.71,0.06,0.09,0.09,0.02,0.03,0.44,0.45,0.49,0.53,0.6,891269.63,926249.57,743333.26,502025.28,231230.95,698676.97,884787.79,1595545.45,2185492.58,2345528.64,0,0,0,0,124,0.07,0.09,0.11,0.13,0.14,209,-0.03,0.07,1314334.38,1718582.9
200500,NICHOLLS STATE UNIVERSITY,0.6875,More Risk,Y,C,Public 4 Yrs or More,5,0.49,0.4,0.46,0.54,17551,0.67,54994,0.3,0.68,0.32,23,29,19152.26,14846,3053,5110,7729,10928,14814,18100,22709,30008,42304,185000,16377233.83,1307,12585059.94,12924700.62,13455163.34,15031510.88,15527984.89,0.23,0.21,0.18,0.08,0.05,0.28,0.29,0.32,0.37,0.45,1119765.67,1223911.79,1235014.95,1046095,589023,1423700.31,1641381.27,2242895.21,3046764.48,3583320.48,37836,36717.1,46059,65352,75068,0.06,0.07,0.07,0.07,0.07,838,0.15,0.26,2132878.78,2720598.28
200600,GRAMBLING STATE UNIVERSITY,0.375,Less Risk,Y,C,Public 4 Yrs or More,2,0.35,0.3,0.39,0.61,5858.5,0.88,23605,0.6,0.87,0.13,22,26.5,28236.63,20418.5,4899,7850,11093,15479,20489,27643,35573,45480,56467,214443,30047384.06,1617,30476319.65,30045149.62,30070686.39,31606915.03,30919986.25,-0.01,0,0,-0.05,-0.03,0.49,0.54,0.6,0.66,0.82,4642283.22,4697146.21,4021032,3385627.88,2322900.88,3708168.9,4069818.07,5978773.98,7652674.86,8064019.66,0,9681,29144,0,68539,0.09,0.1,0.1,0.1,0.11,468,-0.09,0,7276452.12,9005684
200700,LOUISIANA COLLEGE,0.75,Most Risk,Y,C,PNP 4 Yrs or More,5,0.52,0.34,0.35,0.65,13702.5,0.66,65247,0.22,0.63,0.37,23,27,22482.1,16675,2813,4682,8375,13320,16745,22266,27492,36175,46624,226301,3313794.18,277,2424193.83,2521611.68,2647983.12,3035338.2,3137744.71,0.27,0.24,0.2,0.08,0.05,0.22,0.29,0.27,0.33,0.41,237302.73,250397.73,210976,218787,65786,113422.28,142209.01,483234.92,615651.36,549615,11751,5374,5374,38203,0,0,0,0,0.05,0.05,195,0.18,0.29,372711.49,489717.48
200800,LOUISIANA TECH UNIVERSITY,0.625,More Risk,Y,C,Public 4 Yrs or More,5,0.62,0.5,0.45,0.55,13631,0.74,56653,0.26,0.64,0.36,23,27,23457.72,18421,3436,6644,10394,14485,18421,22309,27570,36235,49948,213478,20617672.3,1569,15499905.96,16030719.41,16862993.91,18291579.19,19066003.93,0.25,0.22,0.18,0.11,0.08,0.25,0.26,0.28,0.31,0.39,1203623.26,1439924.15,1088760.43,969026.5,555826.4,1306697.78,1518965.03,2312692.58,2877987.64,2875384.48,48566,74666,134331,95991,38053,0.07,0.09,0.09,0.1,0.11,1097,0.18,0.28,2486992.14,3214422.54
201000,LOUISIANA STATE UNIVERSITY & AGRICULTURAL & MECHANICAL COLLEGE,0.8125,Most Risk,Y,C,Public 4 Yrs or More,5,0.75,0.64,0.48,0.52,9319,0.82,70013.5,0.19,0.48,0.52,23,27,34960.65,22448.5,4215,8777,13528,17945,22443,28028,37276,53858,83120,253265,77628340.57,4050,52732676.13,55481098.43,58813073.92,68806056.65,71876113.37,0.32,0.29,0.24,0.11,0.07,0.2,0.22,0.25,0.26,0.33,2791155.82,2934404.24,2344182.09,2486945.92,1314105,4170225.69,5015252.25,6960089.33,11577969.43,12221565.53,205858,189629,227530,275169,268354,0.04,0.06,0.06,0.08,0.09,3054,0.3,0.35,6933294.66,9345747.44
201100,LOUISIANA STATE UNIVERSITY AT ALEXANDRIA,0.5625,Moderate Risk,Y,C,Public 4 Yrs or More,5,0.38,0.29,0.69,0.31,18449,0.71,45161,0.35,0.83,0.17,22,30,19725.18,14399,3340,6037,7881,10800,14423,19509,24778,32049,43595,157783,8578305.83,729,7893187.15,7816632.77,8004078.66,8606630.79,8515206.23,0.09,0.09,0.07,0,0.01,0.37,0.37,0.39,0.47,0.58,1080553.12,1054635.26,1163112.39,1119834,710269,562100.78,769624.91,1001024.77,1576888.58,1889931.83,11407,42068,36342,18668,18212,0.06,0.06,0.08,0.08,0.09,370,-0.01,0.11,1625835.91,2039972.27
201200,LOUISIANA STATE UNIVERSITY AT EUNICE,0.625,More Risk,Y,C,Public 2 - 3 Yrs,5,0.23,0.04,0.54,0.46,15841,0.73,36727,0.43,0.82,0.18,22,30,15059.64,9722.5,1817,3405,4563,6979,9742,13117,17596,24340,35381,222156,4983584.29,684,4038110.84,4141151.08,4325710.55,4667475.3,4781516.63,0.19,0.17,0.13,0.06,0.04,0.29,0.3,0.32,0.4,0.5,743734.54,759711.33,696924,654769,384817,332252.08,364958.95,585346.56,812143.57,946199.21,10051.41,5255,5255,12413,19089,0.06,0.06,0.07,0.08,0.09,415,0.08,0.22,713395.1,915351.77
201300,LOUISIANA STATE UNIVERSITY IN SHREVEPORT,0.625,More Risk,Y,C,Public 4 Yrs or More,5,0.51,0.35,0.7,0.3,21494,0.68,54845,0.3,0.73,0.27,23,30,27493.26,23247,4602,8223,13844,18455,23255,28794,36081,45408,53668,226301,10927393.46,822,9661607.19,9882412.65,10116606.19,10549158.88,10717530.48,0.12,0.1,0.07,0.04,0.02,0.33,0.34,0.41,0.44,0.55,965356.98,1118602.32,993779.63,831022,581450,1036635.14,1081638.41,1573419.11,1886462.47,1603930.85,21920,36418,9750,26539,42503,0.04,0.05,0.07,0.07,0.08,427,0,0.13,1873973.32,2359394.21
201400,LOUISIANA STATE UNIVERSITY HEALTH SCIENCES CENTER,0.8125,Most Risk,Y,C,Public 4 Yrs or More,5,0.81,0.69,0.86,0.14,5787.5,0.7,86000,0.14,0.27,0.73,24,29,81962.73,70436,13752,24356,44961,57592,72388,88502,113581,141737,157310,283779,23478362.09,613,17458023.25,18573603.67,19986425.22,21773583.76,22440053.56,0.26,0.21,0.15,0.07,0.04,0.13,0.16,0.25,0.29,0.33,124602,124602,310114,144638,119885,290331.35,377760.74,471039.43,896283.93,1450095.56,0,0,0,9146,0,0.06,0.13,0.17,0.26,0.26,490,0.3,0.36,2675353.7,3489836.94
201500,UNIVERSITY OF NEW ORLEANS (THE),0.625,More Risk,Y,C,Public 4 Yrs or More,5,0.51,0.35,0.64,0.36,18503,0.71,43747,0.36,0.69,0.31,23,29,28415.27,22517,4073,8066,12354,17125,22542,27283,34048,44356,57259,240071,32520750.91,2324,26610976.47,27057937.09,28228620.59,30569521.67,31298417.67,0.18,0.17,0.13,0.06,0.04,0.29,0.32,0.36,0.38,0.47,2937475.33,3375522.74,3221137.14,2507661,1500281,2296417.69,3096194.23,4941133.52,6219013.82,6096323.04,61348.33,11458.53,18703,58478,91215,0.06,0.07,0.06,0.07,0.07,1397,0.05,0.2,4521528.64,5897442.25
201600,LOYOLA UNIVERSITY NEW ORLEANS,0.6875,More Risk,Y,C,PNP 4 Yrs or More,5,0.67,0.45,0.68,0.32,7720,0.76,63392,0.19,0.37,0.63,23,27,66930.82,55197,8109,16501,23218,37140,55197,74370,95217,117512,145081,297272,36030388.9,1531,27489721.49,28472601.45,30020017.65,33709357.64,34564420.57,0.24,0.21,0.17,0.06,0.04,0.22,0.27,0.34,0.37,0.38,1916605.18,1782188.82,1335308.56,1022972.19,306649,1630841.76,1791084.87,2788439.6,4336478.2,5127492.72,38836.96,43750.96,32127.96,42127.27,175227,0.04,0.05,0.07,0.09,0.12,981,0.14,0.29,5742790.93,7121084.93
201700,MCNEESE STATE UNIVERSITY,0.75,Most Risk,Y,C,Public 4 Yrs or More,5,0.43,0.36,0.55,0.45,18215,0.67,52357,0.29,0.73,0.27,23,29,22161.79,16684,3465,5962,8644,12521,16717,21823,26550,35943,49775,208990,20368771.66,1563,15995085.73,16396554.47,16960122.01,18978681.35,19559724.03,0.21,0.19,0.17,0.07,0.04,0.27,0.28,0.31,0.4,0.5,2162542.6,2432057.78,2641660.07,2391533,1499778,1480581.47,1975890.78,2487354.49,3262574.27,3817283.85,60581.76,61332.76,64792.76,44650.76,72299,0.04,0.07,0.1,0.11,0.14,980,0.09,0.23,2646413.14,3431007.94
202000,UNIVERSITY OF LOUISIANA AT MONROE,0.6875,More Risk,Y,C,Public 4 Yrs or More,5,0.53,0.43,0.6,0.4,12834.5,0.76,46000,0.37,0.72,0.28,23,28,26440.62,18134,3131,5986,9270,13340,18172,24322,32312,42576,58701,239989,27614640.68,1765,20486834.37,20923180.91,21928694.57,24862690.28,25851546.47,0.26,0.24,0.21,0.1,0.06,0.3,0.32,0.37,0.39,0.5,2531292.59,2555799.3,2098571.11,1738973,1161230,1586360.98,1834578.67,2610227.74,4098614.31,4486980.2,10044,51496.96,72315,89727,44750,0.05,0.06,0.07,0.08,0.09,1059,0.1,0.25,3477486.13,4466054.31
202100,NORTHWESTERN STATE UNIVERSITY,0.625,More Risk,Y,C,Public 4 Yrs or More,5,0.52,0.41,0.6,0.4,20516.5,0.62,40718.5,0.41,0.73,0.27,23,30,25964.43,18731.5,3620,6912,10350,14417,18759,24381,31306,40379,54647,238491,29951454.8,2170,25251105.52,25736009.54,26529162.98,28502110.8,28865344.37,0.16,0.14,0.12,0.05,0.04,0.32,0.34,0.39,0.42,0.55,3319467.51,3555475.8,3788869.03,2831794.9,2023346,2128313.05,2796778.7,4150677.35,5358227.51,5094078.68,55515,23674,61072,70077,102066,0.05,0.06,0.06,0.07,0.08,1258,0.01,0.17,4557756.87,5851199.45
202300,OUR LADY OF HOLY CROSS COLLEGE,0.625,More Risk,Y,C,PNP 4 Yrs or More,5,0.47,0.33,0.68,0.32,18843.5,0.71,59871,0.31,0.75,0.25,24,30,27183.14,20443,4985,9337,13041,15754,20446,26089,33175,44109,52600,144492,5093039.73,372,4179746.68,4226791.92,4316825.09,4772449.54,4924593.64,0.18,0.17,0.15,0.06,0.03,0.35,0.38,0.39,0.42,0.55,270239.46,224647.56,161982.27,180620,127962,419188.92,517328.44,657644.19,1066067.49,1031997.07,0,0,321,0,0,0.07,0.05,0.05,0.06,0.08,200,0.04,0.17,761186.05,964993.73
202400,SOUTHEASTERN LOUISIANA UNIVERSITY,0.6875,More Risk,Y,C,Public 4 Yrs or More,5,0.46,0.38,0.46,0.54,16339,0.73,48486,0.34,0.73,0.27,22,27.5,21551.05,15705,2916,5036,7752,11675,15711,20711,26420,34670,48803,168726,37831015.36,2832,30801673.82,31422885.09,32431281.49,36213272.97,36790424.43,0.19,0.17,0.14,0.04,0.03,0.31,0.35,0.38,0.42,0.51,3436165.35,3091823.65,2977960.92,2797931,2059035,3113978.87,3809570.55,5200530.62,6770292.63,7383223.44,103754,185249,76293,50023,97189,0.05,0.07,0.07,0.08,0.09,1641,0.04,0.2,5577487.3,7172336.69
202500,SOUTHERN UNIVERSITY AND AGRICULTURAL & MECHANICAL COLG AT BATON ROUGE,0.5,Moderate Risk,Y,C,Public 4 Yrs or More,2,0.48,0.35,0.58,0.42,11863.5,0.81,27100,0.55,0.78,0.22,23,28,38699.74,31165.5,5947,11325,16419,23292,31180,39426,47980,58949,82676,244395,55153932.18,2604,53421180.89,53102564.55,52743630.53,56985298.28,56119831.11,0.03,0.04,0.04,-0.03,-0.02,0.52,0.56,0.62,0.65,0.72,4716177.63,4516106.23,3792159.46,2762543.4,2074834,5070379.98,5618660.34,10544359.63,12592735.44,13027766.96,119663.51,50843,42456,105526,73973,0.13,0.14,0.13,0.14,0.15,892,-0.08,0.04,12569977.8,15488139.66
202600,SOUTHERN UNIVERSITY AT NEW ORLEANS,0.5625,Moderate Risk,Y,C,Public 4 Yrs or More,2,0.39,0.3,0.8,0.2,14968,0.85,17304.5,0.75,0.87,0.13,22,31,34733.33,25780,3785,7943,13374,18360,26003,33282,44872,55108,77712,189662,11836219,774,11610738.57,11341057.31,11319694.72,12350964.7,12151386.47,0.02,0.04,0.04,-0.04,-0.03,0.55,0.57,0.62,0.68,0.83,940220.33,1137126.17,990974.47,966719.12,633823.12,1080666.64,1370036.83,1990559.73,2311693.06,2664120.69,69316,81232,36234,100291,65759,0.14,0.14,0.14,0.15,0.14,226,-0.09,0.05,2916979.31,3559510.5
